"filename", "language", "TypeScript", "Markdown", "SQLite", "JSON", "comment", "blank", "total"
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Card/RegionEventCard/definitions/warDemand.ts", "TypeScript", 79, 0, 0, 0, 16, 14, 109
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Card/RegionEventCard/index.ts", "TypeScript", 8, 0, 0, 0, 2, 3, 13
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Card/RegionEventCard/types.ts", "TypeScript", 40, 0, 0, 0, 6, 10, 56
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Card/WeatherCard/WeatherCard.ts", "TypeScript", 129, 0, 0, 0, 4, 13, 146
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Card/WeatherCard/getRandomWeatherDeviant.ts", "TypeScript", 38, 0, 0, 0, 0, 1, 39
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Character.ts", "TypeScript", 372, 0, 0, 0, 12, 48, 432
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/Humanoid/dwarfs.ts", "TypeScript", 827, 0, 0, 0, 91, 103, 1021
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/Humanoid/elves.ts", "TypeScript", 827, 0, 0, 0, 91, 103, 1021
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/Humanoid/halflings.ts", "TypeScript", 827, 0, 0, 0, 91, 103, 1021
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/Humanoid/humans.ts", "TypeScript", 796, 0, 0, 0, 52, 83, 931
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/Humanoid/orcs.ts", "TypeScript", 827, 0, 0, 0, 91, 103, 1021
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/dropTables.ts", "TypeScript", 90, 0, 0, 0, 15, 6, 111
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/enums.ts", "TypeScript", 7, 0, 0, 0, 55, 7, 69
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/equipmentHelpers.ts", "TypeScript", 69, 0, 0, 0, 27, 16, 112
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/goblins.ts", "TypeScript", 568, 0, 0, 0, 6, 40, 614
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/helpers.ts", "TypeScript", 49, 0, 0, 0, 0, 4, 53
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/index.ts", "TypeScript", 4, 0, 0, 0, 0, 1, 5
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/MOBs/repository.ts", "TypeScript", 73, 0, 0, 0, 55, 7, 135
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/NPCs/enum.ts", "TypeScript", 3, 0, 0, 0, 0, 1, 4
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/NPCs/nobody.ts", "TypeScript", 33, 0, 0, 0, 0, 1, 34
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/RaceAttributes.ts", "TypeScript", 103, 0, 0, 0, 4, 4, 111
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Action/CharacterAction.ts", "TypeScript", 197, 0, 0, 0, 25, 23, 245
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Alignment/CharacterAlignment.ts", "TypeScript", 34, 0, 0, 0, 4, 4, 42
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Behavior/CharacterBehavior.ts", "TypeScript", 24, 0, 0, 0, 3, 8, 35
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Behavior/subclasses/CharacterCraftingPreference.ts", "TypeScript", 52, 0, 0, 0, 20, 4, 76
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Behavior/subclasses/CharacterTradePolicy.ts", "TypeScript", 36, 0, 0, 0, 54, 7, 97
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/DeckCondition/DeckCondition.ts", "TypeScript", 26, 0, 0, 0, 0, 3, 29
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/DeckCondition/isUsingConditionDeck.ts", "TypeScript", 14, 0, 0, 0, 4, 7, 25
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Fame/CharacterFame.ts", "TypeScript", 19, 0, 0, 0, 11, 7, 37
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Needs/CharacterNeeds.ts", "TypeScript", 92, 0, 0, 0, 3, 11, 106
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/PlanarAptitude/CharacterPlanarAptitude.ts", "TypeScript", 22, 0, 0, 0, 7, 4, 33
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Stats/CharacterArtisans.ts", "TypeScript", 10, 0, 0, 0, 0, 3, 13
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Stats/CharacterAttributes.ts", "TypeScript", 10, 0, 0, 0, 0, 2, 12
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Stats/CharacterBattleStats.ts", "TypeScript", 10, 0, 0, 0, 0, 2, 12
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Stats/CharacterElements.ts", "TypeScript", 10, 0, 0, 0, 1, 3, 14
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Stats/CharacterProficiencies.ts", "TypeScript", 10, 0, 0, 0, 0, 2, 12
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Stats/CharacterStatArchetype.ts", "TypeScript", 74, 0, 0, 0, 0, 15, 89
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Stats/train.ts", "TypeScript", 96, 0, 0, 0, 2, 23, 121
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Combination/Combination.ts", "TypeScript", 18, 0, 0, 0, 0, 2, 20
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Combination/combineKey.ts", "TypeScript", 9, 0, 0, 0, 0, 3, 12
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Combination/repository.ts", "TypeScript", 29, 0, 0, 0, 0, 6, 35
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Combination/type.ts", "TypeScript", 4, 0, 0, 0, 0, 1, 5
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Epithet/Epithet.ts", "TypeScript", 19, 0, 0, 0, 0, 2, 21
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Epithet/enum.ts", "TypeScript", 20, 0, 0, 0, 2, 5, 27
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Epithet/repository.ts", "TypeScript", 69, 0, 0, 0, 0, 15, 84
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Role/Role.ts", "TypeScript", 19, 0, 0, 0, 0, 2, 21
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Role/enum.ts", "TypeScript", 8, 0, 0, 0, 0, 1, 9
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Role/repository.ts", "TypeScript", 34, 0, 0, 0, 0, 8, 42
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/Title.ts", "TypeScript", 33, 0, 0, 0, 0, 6, 39
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Title/logics/active.ts", "TypeScript", 76, 0, 0, 0, 10, 13, 99
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Usage/PlayerCharacter.ts", "TypeScript", 46, 0, 0, 0, 0, 2, 48
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Vitals/CharacterVitals.ts", "TypeScript", 103, 0, 0, 0, 0, 11, 114
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/Subclass/Vitals/addBaseVitals.ts", "TypeScript", 8, 0, 0, 0, 1, 3, 12
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Character/repository.ts", "TypeScript", 9, 0, 0, 0, 1, 4, 14
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Connection/connectionManager.ts", "TypeScript", 53, 0, 0, 0, 0, 11, 64
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Books/Books.ts", "TypeScript", 5, 0, 0, 0, 4, 3, 12
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Books/index.ts", "TypeScript", 2, 0, 0, 0, 5, 1, 8
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/Consumable.ts", "TypeScript", 8, 0, 0, 0, 0, 3, 11
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/food/Food.ts", "TypeScript", 10, 0, 0, 0, 0, 1, 11
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/food/definition.ts", "TypeScript", 252, 0, 0, 0, 25, 18, 295
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/food/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/index.ts", "TypeScript", 22, 0, 0, 0, 31, 10, 63
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/potion/Potion.ts", "TypeScript", 12, 0, 0, 0, 4, 2, 18
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/potion/definition.ts", "TypeScript", 62, 0, 0, 0, 0, 5, 67
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/potion/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/repository.ts", "TypeScript", 22, 0, 0, 0, 0, 2, 24
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/useable/Useable.ts", "TypeScript", 28, 0, 0, 0, 4, 4, 36
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Consumable/useable/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Armor.ts", "TypeScript", 59, 0, 0, 0, 5, 5, 69
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/Body.ts", "TypeScript", 11, 0, 0, 0, 4, 3, 18
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/chainMail.ts", "TypeScript", 26, 0, 0, 0, 0, 2, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/chainShirt.ts", "TypeScript", 26, 0, 0, 0, 0, 2, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/hideArmor.ts", "TypeScript", 26, 0, 0, 0, 0, 2, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/leatherArmor.ts", "TypeScript", 26, 0, 0, 0, 0, 2, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/mageRobe.ts", "TypeScript", 43, 0, 0, 0, 0, 2, 45
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/paddedArmor.ts", "TypeScript", 45, 0, 0, 0, 0, 2, 47
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/plateMail.ts", "TypeScript", 26, 0, 0, 0, 0, 2, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/robe.ts", "TypeScript", 43, 0, 0, 0, 0, 2, 45
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/scaleMail.ts", "TypeScript", 26, 0, 0, 0, 0, 2, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/splintMail.ts", "TypeScript", 26, 0, 0, 0, 0, 2, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/studdedLeatherArmor.ts", "TypeScript", 26, 0, 0, 0, 0, 2, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/definition/tunic.ts", "TypeScript", 43, 0, 0, 0, 0, 2, 45
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Body/repository.ts", "TypeScript", 28, 0, 0, 0, 0, 2, 30
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ear/Ear.ts", "TypeScript", 11, 0, 0, 0, 4, 3, 18
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ear/definition/copperEarring.ts", "TypeScript", 24, 0, 0, 0, 0, 2, 26
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ear/definition/goldEarring.ts", "TypeScript", 39, 0, 0, 0, 0, 2, 41
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ear/definition/ironEarring.ts", "TypeScript", 36, 0, 0, 0, 0, 2, 38
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ear/definition/silverEarring.ts", "TypeScript", 36, 0, 0, 0, 0, 2, 38
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ear/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ear/repository.ts", "TypeScript", 12, 0, 0, 0, 0, 2, 14
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Foot/Foot.ts", "TypeScript", 11, 0, 0, 0, 4, 3, 18
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Foot/definition/chainBoots.ts", "TypeScript", 42, 0, 0, 0, 1, 2, 45
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Foot/definition/clothChoes.ts", "TypeScript", 26, 0, 0, 0, 1, 2, 29
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Foot/definition/leatherBoots.ts", "TypeScript", 41, 0, 0, 0, 1, 2, 44
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Foot/definition/plateSabatons.ts", "TypeScript", 27, 0, 0, 0, 1, 2, 30
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Foot/definition/travelerBoots.ts", "TypeScript", 38, 0, 0, 0, 1, 2, 41
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Foot/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Foot/repository.ts", "TypeScript", 14, 0, 0, 0, 0, 2, 16
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Hand/Hand.ts", "TypeScript", 11, 0, 0, 0, 4, 3, 18
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Hand/definition/clothGloves.ts", "TypeScript", 26, 0, 0, 0, 0, 2, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Hand/definition/leatherGloves.ts", "TypeScript", 41, 0, 0, 0, 0, 2, 43
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Hand/definition/reinforceGloves.ts", "TypeScript", 44, 0, 0, 0, 0, 2, 46
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Hand/definition/steelGaunlets.ts", "TypeScript", 29, 0, 0, 0, 0, 2, 31
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Hand/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Hand/repository.ts", "TypeScript", 12, 0, 0, 0, 0, 2, 14
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/HeadWear/HeadWear.ts", "TypeScript", 11, 0, 0, 0, 4, 3, 18
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/HeadWear/definition/chainCoif.ts", "TypeScript", 28, 0, 0, 0, 0, 2, 30
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/HeadWear/definition/leatherCap.ts", "TypeScript", 27, 0, 0, 0, 0, 2, 29
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/HeadWear/definition/scholarCap.ts", "TypeScript", 29, 0, 0, 0, 0, 2, 31
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/HeadWear/definition/scoutHood.ts", "TypeScript", 27, 0, 0, 0, 0, 2, 29
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/HeadWear/definition/simpleHood.ts", "TypeScript", 27, 0, 0, 0, 0, 2, 29
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/HeadWear/definition/steelHelm.ts", "TypeScript", 28, 0, 0, 0, 0, 2, 30
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/HeadWear/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/HeadWear/repository.ts", "TypeScript", 16, 0, 0, 0, 0, 2, 18
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Leg/Leg.ts", "TypeScript", 12, 0, 0, 0, 4, 4, 20
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Leg/definition/chainLeggins.ts", "TypeScript", 42, 0, 0, 0, 1, 2, 45
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Leg/definition/leatherPants.ts", "TypeScript", 41, 0, 0, 0, 1, 2, 44
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Leg/definition/linenPants.ts", "TypeScript", 26, 0, 0, 0, 1, 2, 29
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Leg/definition/plateGreaves.ts", "TypeScript", 27, 0, 0, 0, 1, 2, 30
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Leg/index.ts", "TypeScript", 12, 0, 0, 0, 4, 4, 20
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Leg/repository.ts", "TypeScript", 12, 0, 0, 0, 0, 2, 14
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Neck/Neck.ts", "TypeScript", 12, 0, 0, 0, 4, 4, 20
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Neck/definition/copperNecklace.ts", "TypeScript", 36, 0, 0, 0, 1, 3, 40
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Neck/definition/goldNecklace.ts", "TypeScript", 36, 0, 0, 0, 1, 3, 40
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Neck/definition/silverNecklace.ts", "TypeScript", 36, 0, 0, 0, 1, 3, 40
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Neck/index.ts", "TypeScript", 12, 0, 0, 0, 4, 4, 20
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Neck/repository.ts", "TypeScript", 11, 0, 0, 0, 0, 2, 13
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ring/Ring.ts", "TypeScript", 12, 0, 0, 0, 4, 4, 20
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ring/definition/copperRing.ts", "TypeScript", 24, 0, 0, 0, 1, 3, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ring/definition/goldRing.ts", "TypeScript", 24, 0, 0, 0, 1, 3, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ring/definition/ironRing.ts", "TypeScript", 24, 0, 0, 0, 1, 3, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ring/definition/silverRing.ts", "TypeScript", 24, 0, 0, 0, 1, 3, 28
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ring/index.ts", "TypeScript", 12, 0, 0, 0, 4, 4, 20
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Ring/repository.ts", "TypeScript", 12, 0, 0, 0, 0, 2, 14
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Util/Util.ts", "TypeScript", 12, 0, 0, 0, 4, 4, 20
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Util/definition/idol.ts", "TypeScript", 36, 0, 0, 0, 0, 2, 38
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Util/definition/mechanic.ts", "TypeScript", 39, 0, 0, 0, 0, 2, 41
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Util/definition/relic.ts", "TypeScript", 36, 0, 0, 0, 0, 2, 38
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Util/definition/totem.ts", "TypeScript", 39, 0, 0, 0, 0, 2, 41
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Util/index.ts", "TypeScript", 12, 0, 0, 0, 4, 4, 20
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/Util/repository.ts", "TypeScript", 12, 0, 0, 0, 0, 2, 14
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/index.ts", "TypeScript", 11, 0, 0, 0, 4, 3, 18
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Armor/type.ts", "TypeScript", 74, 0, 0, 0, 24, 11, 109
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Equipment.ts", "TypeScript", 41, 0, 0, 0, 4, 7, 52
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/ItemInstance/repository.ts", "TypeScript", 82, 0, 0, 0, 14, 9, 105
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Axe/Axe.ts", "TypeScript", 18, 0, 0, 0, 4, 4, 26
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Axe/definition/axe.ts", "TypeScript", 40, 0, 0, 0, 0, 2, 42
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Axe/definition/broadAxe.ts", "TypeScript", 44, 0, 0, 0, 0, 2, 46
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Axe/definition/warAxe.ts", "TypeScript", 43, 0, 0, 0, 0, 2, 45
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Axe/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Axe/repository.ts", "TypeScript", 10, 0, 0, 0, 0, 3, 13
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/BareHand/BareHand.ts", "TypeScript", 18, 0, 0, 0, 4, 3, 25
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/BareHand/definition/bareHand.ts", "TypeScript", 62, 0, 0, 0, 0, 2, 64
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/BareHand/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/BareHand/repository.ts", "TypeScript", 6, 0, 0, 0, 0, 3, 9
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Blade/Blade.ts", "TypeScript", 18, 0, 0, 0, 4, 3, 25
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Blade/definition/cutlass.ts", "TypeScript", 57, 0, 0, 0, 0, 2, 59
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Blade/definition/falchion.ts", "TypeScript", 43, 0, 0, 0, 0, 2, 45
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Blade/definition/katana.ts", "TypeScript", 57, 0, 0, 0, 0, 2, 59
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Blade/definition/scimitar.ts", "TypeScript", 43, 0, 0, 0, 0, 3, 46
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Blade/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Blade/repository.ts", "TypeScript", 12, 0, 0, 0, 0, 3, 15
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Bow/Bow.ts", "TypeScript", 18, 0, 0, 0, 4, 3, 25
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Bow/definition/crossbow.ts", "TypeScript", 75, 0, 0, 0, 0, 2, 77
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Bow/definition/longBow.ts", "TypeScript", 73, 0, 0, 0, 0, 2, 75
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Bow/definition/shortBow.ts", "TypeScript", 73, 0, 0, 0, 0, 2, 75
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Bow/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Bow/repository.ts", "TypeScript", 10, 0, 0, 0, 0, 3, 13
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Dagger/Dagger.ts", "TypeScript", 18, 0, 0, 0, 4, 3, 25
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Dagger/definition/knife.ts", "TypeScript", 52, 0, 0, 0, 0, 2, 54
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Dagger/definition/stiletto.ts", "TypeScript", 63, 0, 0, 0, 0, 2, 65
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Dagger/index.ts", "TypeScript", 1, 0, 0, 0, 0, 2, 3
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Dagger/repository.ts", "TypeScript", 8, 0, 0, 0, 0, 3, 11
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Hammer/Hammer.ts", "TypeScript", 18, 0, 0, 0, 4, 4, 26
"/Users/vajrap/workspace/MyProject/Server/src/Entity/Item/Equipment/Weapon/Hammer/definition/hammer.ts", "TypeScript", 61, 0, 0, 0, 0, 2, 63
